COD-APPLIC|ENTE|COD-PRESIDIO|ANNO-INIZ-VAL|DESCR-PRESIDIO|COD-COMUNE|DESCR-COMUNE|PROVINCIA|INDIRIZZO|CAP|NR-TELEFONICO|DATA-APERTURA|DATA-CHIUSURA|TIPO-1|TIPO-2|TIPO-3|TIPO-4|S01|S02|S03|S04|S05|S06|S07|S08|S09|S10|S11|PRESIDIO-SPORT|PRESENZA-STS14|RAPPORTO-SSN|INT-EXTRA|PRIV-CONV|COD-IST|OLD-ENTE|OLD-COD-PREST|FLAG-ULT-OP|USER|DATA-ULT-OP|SPECIFICA-S05|LABOR-PUBB|GG-APERTURA|GG-CHIUSURA|S12|EROGANTEAMB
STS-ID|310|004002|2015|IST.GERIATRICO REDAELLI|015242|VIMODRONE|MI|VIA LEOPARDI 3|20090|02250321|199501|000000||||X|||||||||X|||||1|2|0|||||||||01|00||0
STS-ID|310|004501|2015|ANALISI CLINICHE GAMMA SRL|015175|PIOLTELLO|MI|VIA ROMA N.37|20096|0292107354|199501|000000|X||||||X||||||||||X|2|2|2|||||||||01|00||1
STS-ID|310|004801|2015|CURE TRATTAMENTI RIAB.SAS-COLOMBO M.& C.|015189|ROZZANO|MI|VIA PIEMONTE 5|20089|028252926|200009|000000|X||||X|||||||||||||2|2|2|||||||||01|00||1
STS-ID|310|005001|2015|FOND.OSP.MARCHESI DI INZAGO SERV.AMB.|015114|INZAGO|MI|VIA L. MARCHESI 25|20065|0295312318|199501|000000|X||||X|X|||||||||||X|2|2|4|||||||||01|00||1
STS-ID|310|005002|2015|FONDAZIONE OSPEDALE MARCHESI DI INZAGO|015114|INZAGO|MI|VIA LUIGI MARCHESI 25 |20065|0295312318|199501|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|310|005502|2015|CENTRO MEDICO FISIOTERAPICO|015167|PANTIGLIATE|MI|VIA DELLA REPUBBLICA, 17|20090|0290600789|200111|000000|X||||X|||||||||||||2|2|4|||||||||01|00||1
STS-ID|310|005901|2015|MINERVA POLIAMBULATORIO MED.SPORT.SRL|015059|CASSANO D'ADDA|MI|PIAZZALE GOBETTI|20062|036364662|199612|000000|X||||X|X|X|||||||||X|X|2|2|2|||||||||01|00||1
STS-ID|310|006101|2015|CONSULTORIO FAMILIARE DI ROZZANO|015189|ROZZANO|MI|VIA GLICINI|20089|0282456115|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|310|006602|2015|N.O.A. DI PIEVE EMANUELE |015173|PIEVE EMANUELE|MI|VIA MASCAGNI 2|20090|0292656605|200001|000000||X|||X||X|||X||||||||1|2|0|||||||||01|00||0
STS-ID|310|006901|2015|C.A.M. VISCONTEO|015024|BINASCO|MI|VIA BINASCHI 1|20082|029052838|200002|000000|X||||||X||||||||||X|2|2|2|||||||||01|00||1
STS-ID|310|007101|2015|SERT DI ROZZANO|015189|ROZZANO|MI|VIA MATTEOTTI 30|20089|0292656208|199501|000000||X|||X||X|||X|X|||||||1|2|0|||||||||01|00||0
STS-ID|310|007201|2015|BELFIORE 5 SRL|015159|OPERA|MI|VIA MARTIRI DI BELFIORE 5|20090|0257601832|199501|000000|X|||||X|||||||||||X|2|2|2|||||||||01|00||1
STS-ID|310|007301|2015|CENTRO MEDICINA PREVENTIVA SRL|015189|ROZZANO|MI|VIA AMENDOLA 1|20089|028243004|199501|000000|X||||X|X|||||||||||X|2|2|2|||||||||01|00||1
STS-ID|310|007401|2015|DELTA MEDICA SRL (LABORATORIO)|015189|ROZZANO|MI|VIA TOSCANA 35/37|20089|0257514104|199501|000000|X||||||X||||||||||X|2|2|2|||||||||01|00||1
STS-ID|310|008301|2015|AMB. LARIX - MED.SPORT.|015070|CERNUSCO SUL NAVIGLIO|MI|VIA FILIPPO CORRIDONI, 34|20063|029242442|199601|000000|X||||X|X|X|||||||||X|X|2|2|2|||||||||01|00||1
STS-ID|310|008601|2015|RSA CASTELLINI DI MELEGNANO |015140|MELEGNANO|MI|VIA CAVOUR 21|20077|02982201|199501|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|310|008701|2015|RESIDENZA MIRASOLE DI OPERA|015159|OPERA|MI|VIA P. BORSELLINO 6|20090|02576911|199501|000000||||X|||||||||X|||||2|2|2|||||||||01|00||0
STS-ID|310|008802|2015|CASA DI RIPOSO -COMUNALE DI CASSANO D'ADDA|015059|CASSANO D'ADDA|MI|VIA 5 MARTIRI 1|20062|036361581|199501|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|310|008901|2015|ISTITUTO GERIATRICO VERGANI E BASSI DI GORGONZOLA|015108|GORGONZOLA|MI|VIA LAZZARETTO 2|20064|029513379|199501|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|310|009002|2015|C.D.D. MELZO|015142|MELZO|MI|VIALE GAVAZZI 15/17|20066|0295722665|199501|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|310|009003|2015|C.D.D. ARCHIMEDE|015114|INZAGO|MI|VIA DON GNOCCHI, 3|20065|029547653|199501|000000|||X|||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|310|009004|2015|C.D.D. GORGONZOLA|015108|GORGONZOLA|MI|VIA TOSCANA 6|20064|0295304497|199501|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|310|009005|2015|C.D.D. CERNUSCO|015070|CERNUSCO SUL NAVIGLIO|MI|VIA BUONARROTTI 28/A|20062|029278272|199501|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|310|009006|2015|RSD LA PAROLINA - CERNUSCO|015070|CERNUSCO SUL NAVIGLIO|MI|VIA BOCCACCIO 18|20062|0292112220|199806|000000||||X||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|310|009102|2015|ISTITUTO MONS. LUIGI BIRAGHI DI CERNUSCO S/N|015070|CERNUSCO SUL NAVIGLIO|MI|VIA VIDEMARI 2|20063|02929036|199501|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|310|009201|2015|CDI C/O RSA  SAN CAMILLO|015051|CARUGATE|MI|VIA DELLA CAPPELLETTA 5|20061|029254772|199501|000000|||X||||||||||X|||||2|2|2|||||||||01|00||0
STS-ID|310|009202|2015|RSA SAN CAMILLO|015051|CARUGATE|MI|VIA CAPPELLETTA 5|20061|029254772|199501|000000||||X|||||||||X|||||2|2|2|||||||||01|00||0
STS-ID|310|009301|2015|RSA CENTRO S.MARIA AL CASTELLO FOND. GNOCCHI|015172|PESSANO CON BORNAGO|MI|PIAZZA CASTELLO 20/22|20060|02955401|199501|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|310|017601|2015|CDD CENTRO DIURNO DISABILI DON ALESSANDRO MEZZANOTTI|015221|TREZZO SULL'ADDA|MI|VIA DANTE 10/12|20056|029091084|200901|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|310|021101|2015|MARTESANA CENTRO DIAGNOSTICO|015106|GESSATE|MI|VIA DELLA FILANDA, 2|20040|0295740803|200901|000000|X||||X|X|||||||||||X|2|2|2|||||||||01|00||1
STS-ID|310|021201|2015|VILLA GATTA|015221|TREZZO SULL'ADDA|MI|VIA XXV APRILE 24|20056|029091857|200901|000000||||X|||||X|||||||||2|2|2|||||||1||01|00||0
STS-ID|310|022401|2015|CONSULTORIO LA FAMIGLIA ONLUS|015221|TREZZO SULL'ADDA|MI|PIAZZA NAZIONALE 9|20056|029090495|200901|000000||X|||X||X|X||||||||||2|2|4|||||||||01|00||0
STS-ID|310|022801|2015|LA FENICE|015230|VAPRIO D'ADDA|MI|VIA L. CAGNOLA, 25|20056|029091473|200901|000000||||X|||||X|||||||||2|2|2|||||||1||01|00||0
STS-ID|310|034101|2015|ARTEMEDICA POLISPECIALISTICO E FISIOTERAPICO|015230|VAPRIO D'ADDA|MI|VIA CAMPO RIVERA 135|20069|029097443|200901|000000|X||||X|X|||||||||||X|2|2|2|||||||||01|00||1
STS-ID|310|037301|2015|LA NOSTRA LOCANDA|015230|VAPRIO D'ADDA|MI|VIA MARCONI 46/48|20069|029095334|200901|000000||||X|||||X|||||||||2|2|2|||||||1||01|00||0
STS-ID|310|037901|2015|RSA ANNA SIRONI|015221|TREZZO SULL'ADDA|MI|VIA PIETRO NENNI 20|20056|0290939943|200901|000000||||X|||||||||X|||||2|2|2|||||||||01|00||0
STS-ID|310|039101|2015|CSS LA NOSTRA CASA|015219|TREZZANO ROSA|MI|VIA RISORGIMENTO 12|20060|029090664|200901|000000||||X||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|310|040001|2015|CDI SAN MARTINO|015221|TREZZO SULL'ADDA|MI|VIA PIETRO NENNI 20|20056|0290939943|200901|000000|||X||||||||||X|||||2|2|2|||||||||01|00||0
STS-ID|310|040401|2015|COMUNITA SOCIO SANITARIA PER DISABILI CSS AIRONE DI ROZZANO|015189|ROZZANO|MI|VIA CASSINO SCANASIO, 10|20089|0289504176|201404|000000||||X||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|310|040501|2015|CONSULTORIO FAMILIARE DI GESSATE|015106|GESSATE|MI|PIAZZA DELLA PACE N.7|20060|0239624284|201408|000000||X|||X||X|X||||||||||2|2|4|||||||||01|00||0
STS-ID|310|040601|2015|CDI CERNUSCO|015070|CERNUSCO SUL NAVIGLIO|MI|VIA TORINO N.8|20063|0292109142|201309|000000|X||||X|X|||||||||||X|2|2|2|||||||||01|00||1
STS-ID|310|040701|2015|HOSPICE SACRA FAMIGLIA DI INZAGO|015114|INZAGO|MI|VIA BOCCACCIO 18|20065|0295311294|201401|000000||||X||||||||||||||2|2|4|||||||||01|00|X|0
STS-ID|310|041101|2015|CENTRO SANT'AMBROGIO - FATEBENEFRATELLI - CRA FRA RAIMONDO FABELLO|015070|CERNUSCO SUL NAVIGLIO|MI|VIA CAVOUR, 22|20063|02924161|201501|000000||||X|||||X|||||||||2|2|4|||||||1||01|00||0
STS-ID|310|041201|2015|CENTRO SANT'AMBROGIO - FATEBENEFRATELLI - CRA LA CASA DI BIANCA|015070|CERNUSCO SUL NAVIGLIO|MI|VIA CAVOUR, 22|20063|02924161|201501|000000||||X|||||X|||||||||2|2|4|||||||1||01|00||0
STS-ID|310|943101|2015|IST. CLINICO HUMANITAS|015189|ROZZANO|MI|VIA MANZONI, 56|20089|0282241|200507|000000|X||||X|X|X|||||||||||2|1|3|030943||||||||01|00||1
STS-ID|310|947101|2015|I.R.C.C.S. POLICLINICO SAN DONATO|015192|SAN DONATO MILANESE|MI|VIA MORANDI, 30|20097|02527741|200701|000000|X||||X|X|X|||||||||||2|1|3|030947||||||||01|00||1
STS-ID|310|999901|2015|SER MEDICINA PREV COMUNITA ASLMI2|015115|LACCHIARELLA|MI|VIA FRIULI 2|20084|0282456701|200601|000000|X||||||X|||||||||||1|2|0||||||||X|01|00||1
STS-ID|311|000401|2015|CONSULTORIO FAM. CONCOREZZO|108021|CONCOREZZO|MB|VIA SANTA MARTA 10|20863|0396203195|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|000501|2015|CONSULTORIO FAM. VIMERCATE|108050|VIMERCATE|MB|VIA DIAZ 42/A|20871|0396082679|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|000601|2015|CONSULTORIO FAMILIARE -ARCORE|108004|ARCORE|MB|VIA UMBERTO I N. 17|20862|039 6188224|199504|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|000602|2015|CONSULTORIO FAM. BOVISIO M.|108010|BOVISIO-MASCIAGO|MB|VIA CANTU',7|20813|0362594019|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|000801|2015|CENTRO DIURNO RIABILITATIVO|108044|USMATE VELATE|MB|VIA ROMA, 85|20865|039671731|199501|000000|||X|||||||||||X||||1|2|0|||||||||01|00||0
STS-ID|311|001501|2015|STRUTT. PROT. F.SCACCABAROZZI|108036|ORNAGO|MB|VIA BANFI N. 6|20876|0396011505|199501|000000||||X|||||||||X|||||2|2|2|||||||||01|00||0
STS-ID|311|001701|2015|S.E.R.T. - CARATE B.|108015|CARATE BRIANZA|MB|VIA MOSE' BIANCHI, 9|20841|0362807550|199501|000000||X|||X||X|||X|X|||||||1|2|0|||||||||01|00||0
STS-ID|311|001703|2015|CONSULTORIO FAM. CARATE B.|108015|CARATE BRIANZA|MB|VIA MASCHERPA, 14|20841|0362826435|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|001901|2015|STUDIO FISIOCHINES. FT DI CROTTI|108047|VEDUGGIO CON COLZANO|MB|VIA MAGENTA N. 37|20837|0362911459|199501|000000|X||||X|||||||||||||2|2|2|||||||||01|00||1
STS-ID|311|002001|2015|CONSULTORIO FAMILIARE -MONZA|108033|MONZA|MB|VIA DE AMICIS, 17|20900|0392384609|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|002101|2015|CONSULTORIO FAM. BRUGHERIO|108012|BRUGHERIO|MB|VIALE LOMBARDIA 270|20861|0392384404|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|002201|2015|CONSULTORIO FAMILIARE -LISSONE|108028|LISSONE|MB|VIA GARIBALDI 21|20851|0392384916|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|002401|2015|CONSULTORIO FAM. VILLASANTA|108049|VILLASANTA|MB|PIAZZA ERBA 12|20852|03922325420|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|002501|2015|POLIAMB. POLICLINICO MONZA|108033|MONZA|MB|VIA AMATI 111|20900|03928101|199501|000000|X||||X|||||||||||||2|1|2|030106||||||||01|00||1
STS-ID|311|002502|2015|POLICLINICO DI MONZA      V.MODIGLIANI|108033|MONZA|MB|VIA MODIGLIANI 10|20900|03920092|200404|000000|X||||X||||||||||||X|2|2|3|||||||||01|00||1
STS-ID|311|002601|2015|POLIAMB. CLINICA ZUCCHI-MONZA|108033|MONZA|MB|VIA ZUCCHI 24|20900|03983834|199501|000000|X||||X|X|X|||||||||||2|1|3|030107||||||||01|00||1
STS-ID|311|002701|2015|BIANALISI - LISSONE|108015|CARATE BRIANZA|MB|VIA MATTAVELLI ANG. VIA S.AMBROGIO|2851|0362 903099|199501|000000|X||||||X||||||||||X|2|2|2|||||||||01|00||1
STS-ID|311|003101|2015|ALLIANCE MEDICAL DIAGNOSTIC CENTRO RADIOLOGICO LISSONESE|108028|LISSONE|MB|VIA MAMELI 42/A|20851|039 461022|199501|000000|X||||X|X|||||||||||X|2|2|2|||||||||01|00||1
STS-ID|311|003301|2015|POLITERAPICO POLIDIAGNOSTICO SRL|108033|MONZA|MB|VIA GENERALE OSIO 2|20900|039 323378|199501|199501|X||||X|X|||||||||||X|2|2|2|||||||||01|15||1
STS-ID|311|003302|2015|POLITERAPICO POLIDIAGNOSTICO |108033|MONZA|MB|VIA BORGAZZI 87B|20900|0392103560|200403|000000|X|||||X|||||||||||X|2|2|2|||||||||01|00||1
STS-ID|311|003401|2015|SINTHESIS -MONZA|108033|MONZA|MB|VIA SISRTORI N. 9|20900|039 324179|199501|000000|X||||X||||||||||||X|2|2|2|||||||||01|00||1
STS-ID|311|004501|2015|N.O.A. - SEREGNO|108039|SEREGNO|MB|VIA BELLINI, 1|20831|0362228300|199512|000000||X|||X||X|||X||||||||1|2|0|||||||||01|00||0
STS-ID|311|004701|2015|STUDIO RADIOLOGICO BERNASCONI|108039|SEREGNO|MB|VIA PARINI 49|20851|0362231726|199501|000000|X|||||X|||||||||||X|2|2|2|||||||||01|00||1
STS-ID|311|004801|2015|LABORATORIO ANALISI MEDICHE ALFA |108030|MEDA|MB|C.SO DELLA RESISTENZA  7|20821|036274505|199501|000000|X||||||X||||||||||X|2|2|2|||||||||01|00||1
STS-ID|311|005002|2015|CONSULTORIO FAMILIARE -SEREGNO|108039|SEREGNO|MB|VIA STEFANO DA SEREGNO, 102|20831|0362483558|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|005101|2015|CONSULTORIO FAMILIARE - MEDA|108030|MEDA|MB|VIA ROMA 2|20821|0362245012|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|005202|2015|CONSULTORIO FAMILIARE -SEVESO|108040|SEVESO|MB|VIA  MARTIRI D'UNGHERIA 30|20822|0362645107|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|005302|2015|CONSULTORIO FAMILIARE -LENTATE|108054|LENTATE SUL SEVESO|MB|VIA GARIBALDI 35|20823|0362  566867|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|005403|2015|CONSULTORIO FAM. GIUSSANO|108024|GIUSSANO|MB|VIA FERMI, 12|20833|0362852036|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|005501|2015|CONSULTORIO FAMILIARE -DESIO|108023|DESIO|MB|VIA FOSCOLO 24|20832|0362483206|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|005602|2015|CONSULTORIO FAM. MUGGIO'|108034|MUGGIO'|MB|VIA DANTE 4|20835|0392717455|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|005702|2015|CONSULTORIO FAM. NOVA MIL.SE|108035|NOVA MILANESE|MB|VIA GIUSSANI 11|20834|0362366774|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|005801|2015|CONSULTORIO FAM. CESANO M.|108019|CESANO MADERNO|MB|VIA SAN CARLO BORROMEO 2|20811|0362483720|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|005901|2015|CONSULTORIO FAMILIARE -VAREDO|108045|VAREDO|MB|VIA SAN GIUSEPPE 13|20814|0362580854|199501|000000||X|||X||X|X||||||||||1|2|0|||||||||01|00||0
STS-ID|311|006101|2015|ALLIANCE MEDICAL DIAGNOSTIC|108019|CESANO MADERNO|MB|VIA LOCATELLI 17|20811|0362521714|199501|000000|X|||||X|||||||||||X|2|2|2|||||||||01|00||1
STS-ID|311|006301|2015|BIOBETA ANALISI MEDICHE|108019|CESANO MADERNO|MB|VIA DANTE 71|20811|0362501216|199501|000000|X||||||X||||||||||X|2|2|2|||||||||01|00||1
STS-ID|311|006501|2015|LABORATORIO ANALLISI MEDICHE G.B.MORGAGNI SRL|108035|NOVA MILANESE|MB|VIA DIAZ 3/C|20835|0362365053|199501|000000|X||||||X||||||||||X|2|2|2|||||||||01|00||1
STS-ID|311|010101|2015|CENTRO MEDICINA SPORTIVA ASL MONZA E BRIANZA|108033|MONZA|MB|VIA DE AMICIS, 17|20900|0392384604|199501|000000|X||||X|X||||||||||X|X|1|2|0|||||||||01|00||1
STS-ID|311|010201|2015|CENTRO MEDICINA DELLO SPORT ASL MONZA E BRIANZA|108012|BRUGHERIO|MB|V.LE LOMBARDIA, 275|20861|0392897438|199501|000000|X||||X|X||||||||||X|X|1|2|0|||||||||01|00||1
STS-ID|311|010501|2015|CENTRO MED.SPORTIVA-CARATE|108015|CARATE BRIANZA|MB|VIA DONIZETTI, 26|20841|0362992820|199501|000000|X||||X|X||||||||||X|X|2|2|4|||||||||01|00||1
STS-ID|311|010601|2015|CAM SPORT - MONZA|108033|MONZA|MB|VIA MISSORI, 9|20900|03923971|199501|000000|X||||X|X||||||||||X|X|2|2|4|||||||||01|00||1
STS-ID|311|010701|2015|P.B.M. - CENTRO MEDICINA SPORT|108010|BOVISIO-MASCIAGO|MB|VIA EUROPA, 8|20813|0362593775|199501|000000|X||||X|X||||||||||X||2|2|4|||||||||01|00||1
STS-ID|311|011601|2015|N.O.A. - VIMERCATE|108050|VIMERCATE|MB|VIA RONCHI N. 6|20871|039669199|199501|000000||X|||X||X|||X||||||||1|2|0|||||||||01|00||0
STS-ID|311|011801|2015|N.O.A. - MONZA|108033|MONZA|MB|VIA SOLFERINO N. 16|20900|0392384727|199501|000000||X|||X||X|||X||||||||1|2|0|||||||||01|00||0
STS-ID|311|012101|2015|S.E.R.T.- MONZA|108033|MONZA|MB|VIA SOLFERINO N. 12|20900|0392384711|199501|000000||X|||X||X|||X|X|||||||1|2|0|||||||||01|00||0
STS-ID|311|012401|2015|CDI ARCOBALENO|108023|DESIO|MB|C.SO ITALIA 66|20832|0362628824|199501|000000|||X||||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|311|014401|2015|CDD- CENTRO DIURNO DISABILI - MONZA|108033|MONZA|MB|VIA GALLARANA|20900|039830337|199801|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|311|014501|2015|C.D.D. DI VIA SILVA|108033|MONZA|MB|VIA SILVA 36/B|20900|03923721|199801|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|311|014601|2015|C.D.D. SEREGNO|108039|SEREGNO|MB|VIA BEATO MONSIGNOR TALAMONI,15|20831|0362263426|199801|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|311|014801|2015|C.D.D. MUGGIO'|108034|MUGGIO'|MB|VIA FRATELLI CERVI|20835|0392720534|199801|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|311|014901|2015|C.D.D. DESIO|108023|DESIO|MB|VIA SANTA LIBERATA 52/54|20832|0362628762|199801|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|311|015001|2015|C.D.D. CESANO MADERNO|108019|CESANO MADERNO|MB|VIA COL DI OLANA|20811|0362 391720|199801|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|311|015101|2015|C.D.D. CONCORREZZO|108021|CONCOREZZO|MB|PIAZZA SANT'EUGENIO 1|20863|039647507|199801|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|311|015202|2015|R.S.D.PICCOLO COTTOLENGO IST.ED.|108039|SEREGNO|MB|VIA VERDI 95|20831|036223817|199801|000000||||X||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|311|015301|2015|R.S.D. LUIGI E DARIO VILLA|108034|MUGGIO'|MB|VIA BUONARROTI 13|20835|039792975|199801|000000||||X||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|311|015501|2015|IL PARCO - CARATE B|108015|CARATE BRIANZA|MB|VIALE GARIBALDI 37|20841|0362 993022|199801|000000||||X|||||||||X|||||2|2|2|||||||||01|00||0
STS-ID|311|015601|2015|RSA CENTRO ANZIANO-LENTATE|108054|LENTATE SUL SEVESO|MB|PIAZZA SAN VITO 33|20823|0362560213|199801|000000||||X|||||||||X|||||2|2|2|||||||||01|00||0
STS-ID|311|015701|2015|CASA RIPOSO VILLA PARADISO|108012|BRUGHERIO|MB|VIA DANTE 37|20861|039870008|199801|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|311|015901|2015|RSA LUIGI PORRO|108005|BARLASSINA|MB|VIALE TRIESTE 1|20825|0362542233|199901|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|311|016101|2015|CASA DI RIPOSO OASI|108008|BESANA IN BRIANZA|MB|VIA BUOZZI|20842|0362995710|199801|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|311|016201|2015|CASA RIP.MATER MISERICORDIAE|108033|MONZA|MB|VIA MESSA 36|20900|039202214|199801|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|311|016301|2015|R.S.A. RESID. S'ANDREA-MONZA|108033|MONZA|MB|VIA CRESCITELLI 1|20900|0392496402|199801|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|311|016501|2015|CASA RIP. G.SCOLA-BESANA B.|108008|BESANA IN BRIANZA|MB|VIA CAVOUR    27|20842|03991711|199801|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|311|016601|2015|CASA RIP. AGOSTONI-LISSONE|108028|LISSONE|MB|VIA BERNASCONI|20851|039481206|199801|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|311|016701|2015|CASA DI RIPOSO MADRE ADA BIANCHI|108001|AGRATE BRIANZA|MB|VIA DON MINZONI 21|20864|039650820|199801|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|311|016801|2015|CASA RIP. S.GIUSEPPE-VIMERCATE|108050|VIMERCATE|MB|VIA CANTORE 7|20871|039669122|199801|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|311|016901|2015|CASA RIP.RESID.AMICA-GIUSSANO|108024|GIUSSANO|MB|VIA D'AZEGLIO 70|20833|0362354336|199801|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|311|017001|2015|FONDAZIONE DON  CARLO GNOCCHI ONLUS - CENTRO RONZONI-VILLA|108039|SEREGNO|MB|VIALE PIAVE 6|20833|0362224040|199801|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|311|017101|2015|PIO RICOV.VECCHI BESANA-MEDA|108030|MEDA|MB|VIA RHO 31|20831|036271723|199801|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|311|017201|2015|RSA PICC.COTTOL.DON ORIONE-SEREGNO|108039|SEREGNO|MB|VIA VERDI 95|20831|0362244050|199801|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|311|017401|2015|R.S.A. DON A.BELLANI-MONZA|108033|MONZA|MB|VIA LIPARI 7|20900|03920971|199801|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|311|017801|2015|C.D.D.  FUORI ONDA|108008|BESANA IN BRIANZA|MB|VIA MANDIONI 10|20842|0362942424|199801|000000|||X|||||||||||X||||1|2|0|||||||||01|00||0
STS-ID|311|017901|2015|C.D.D. LISSONE|108028|LISSONE|MB|VIA DEL PIOPPO 16|20851|0394669041|199801|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|311|018101|2015|C.D.D. L'ORTO MAGICO|108048|VERANO BRIANZA|MB|VIA DONATORI DI SANGUE|20843|0362992683|199501|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|311|018201|2015|C.D.D. SEVESO|108040|SEVESO|MB|VIA MARSALA 7|20822|0362552190|199801|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|311|018401|2015|C.D.D. NUCLEO 1 - USMATE VELATE|108044|USMATE VELATE|MB|VIA ROMA 85|20865|0396067701|199501|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|311|019001|2015|POLIAMB.CLIN.ZUCCHI BRUGHERIO|108012|BRUGHERIO|MB|VIA TRE RE, 37|20861|039884177|200002|000000|X||||X||X||||||||||X|2|2|3|||||||||01|00||1
STS-ID|311|019201|2015|CLIN ZUCCHI CARATE POLIAMBULAT|108015|CARATE BRIANZA|MB|P.ZZA MADONNINA 1|20841|03629861|200001|000000|X||||X|X|X||||||||||X|2|1|3|030108||||||||01|00||1
STS-ID|311|019301|2015|C.D.D. BRUGHERIO|108012|BRUGHERIO|MB|VIA OBERDAN 80|20841|0392875196|200001|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|311|019401|2015|R.S.A. VILLA TERUZZI|108021|CONCOREZZO|MB|VIA DE GIORGI 72|20861|039688187|200001|000000||||X|||||||||X|||||2|2|2|||||||||01|00||0
STS-ID|311|019501|2015|DIAGNOSI X CENTRO POLIDIAGNOST|108026|LESMO|MB|VIA CARDUCCI 8|20863|0396888088|200011|000000|X||||X|X|||||||||||X|2|2|2|||||||||01|00||1
